300 22425 
113 145 0
113 207 7
113 118 -1
113 120 -7
113 197 -3
113 136 -5
113 260 -1
113 163 1
113 221 9
113 175 -7
113 115 -8
113 139 10
113 130 -9
113 229 -1
113 204 -6
113 237 7
114 166 -10
114 133 6
114 139 -9
114 289 8
114 158 3
114 251 6
114 191 -9
114 153 -6
114 135 -7
114 269 2
114 134 -8
114 143 9
114 258 -4
114 292 3
114 248 2
114 177 9
114 263 -10
114 288 10
114 284 -4
114 125 4
114 129 -10
114 170 -8
114 226 0
114 209 -5
114 211 2
114 280 1
114 140 6
114 197 2
114 257 1
114 271 10
114 245 -1
114 286 -6
114 218 -3
114 204 -10
114 195 -4
114 165 7
114 126 6
114 187 -6
114 172 -10
114 141 -6
114 208 -2
114 297 -3
114 241 -8
114 221 -3
114 279 0
114 236 -2
114 147 1
114 121 3
114 160 10
114 265 7
114 212 -7
114 127 4
114 255 -7
114 124 -2
114 278 -9
114 223 2
114 294 3
114 217 -5
114 261 5
114 220 -7
114 276 1
114 150 4
114 117 1
114 203 -4
114 120 1
114 282 -6
114 259 -7
114 188 -8
114 137 8
114 270 -7
114 225 4
114 232 -5
114 149 1
114 239 3
114 238 6
114 214 -4
114 192 10
114 175 8
114 240 3
114 256 0
115 145 -10
115 166 -4
115 205 9
115 160 0
115 141 -9
115 300 1
115 234 -6
115 249 -5
115 133 1
115 210 -5
115 123 -6
115 218 -4
115 219 8
115 148 4
115 254 -5
115 212 8
115 158 -1
115 197 6
115 226 -10
115 215 7
115 231 -7
115 291 5
115 174 5
115 259 -8
115 290 1
115 253 2
115 118 6
115 263 -9
115 230 -10
115 184 9
115 273 -10
115 208 -8
115 119 0
115 152 -7
115 159 3
115 251 2
115 207 -3
115 275 -1
115 280 -9
115 266 3
115 156 9
115 167 -3
115 243 -3
115 285 4
115 295 -5
115 157 -3
115 264 0
115 223 6
115 150 -8
115 195 9
115 279 -4
115 245 0
115 192 7
115 196 -7
115 237 9
115 131 -8
115 130 0
115 289 -1
115 134 -2
115 232 9
115 187 -5
115 199 4
115 168 -7
115 276 -3
115 238 -10
115 164 -9
115 262 8
115 284 -9
115 198 -1
115 206 -1
115 277 6
115 272 6
115 260 1
115 177 8
115 247 -10
115 213 2
115 257 -9
115 294 2
115 117 4
115 261 -10
115 122 7
115 248 0
115 286 -6
115 211 -5
115 271 -2
115 128 1
115 125 -6
115 173 -6
115 298 -5
115 267 -5
115 155 1
115 209 9
115 178 -5
115 256 9
115 138 -8
115 216 4
115 179 -5
115 193 -7
115 201 9
115 175 4
116 197 4
116 155 0
116 273 4
116 169 6
116 121 -1
116 206 -7
116 235 -7
116 223 -6
116 207 -9
116 127 -10
116 255 -6
116 176 2
116 252 -3
116 278 4
116 292 2
116 193 9
116 293 -9
116 188 -9
116 213 3
116 240 -6
116 275 -6
116 204 -5
116 177 -2
116 209 8
116 237 4
116 225 -10
116 296 -8
116 234 -3
116 199 2
116 148 -7
116 281 -3
116 186 5
116 180 -8
116 229 9
116 210 9
116 152 -10
116 165 -6
116 166 7
116 222 -1
116 249 -3
116 269 5
116 294 -8
116 171 5
116 183 7
116 208 8
116 160 3
116 261 6
116 227 2
116 299 6
116 118 6
116 143 6
116 145 -4
116 287 -2
116 211 8
116 247 -5
116 128 5
116 194 3
116 172 -7
116 242 1
116 270 -8
116 215 0
116 168 -4
116 196 -7
116 191 -3
116 142 6
116 280 -9
116 119 -10
116 245 -4
116 201 -10
116 167 -3
116 175 3
116 277 -1
116 200 -7
116 218 0
116 246 3
116 262 -10
116 140 -6
116 120 3
116 253 -3
116 271 -9
116 189 8
116 179 1
116 117 -3
116 144 -1
116 138 6
116 130 10
116 291 -9
116 248 5
116 300 -3
116 150 -5
116 276 4
116 244 -9
116 173 4
116 192 -5
117 273 -2
117 137 5
117 184 -10
117 191 -5
117 201 2
117 144 -4
117 186 -7
117 195 8
117 157 3
117 221 5
117 249 -5
117 254 2
117 128 -8
117 159 -5
117 133 0
117 274 0
117 211 -3
117 294 1
117 226 2
117 234 -2
117 192 5
117 265 4
117 147 2
117 162 7
117 143 -7
117 199 4
117 237 -3
117 169 -1
117 264 5
117 290 1
117 252 -5
117 235 2
117 292 0
117 262 -4
117 261 -5
117 263 -3
117 187 5
117 224 -2
117 177 0
117 293 -7
117 202 0
117 281 -8
117 166 4
117 164 -5
117 276 -2
117 243 7
117 182 5
117 289 -3
117 165 -6
117 203 -6
117 236 5
117 220 2
117 189 2
117 123 0
117 245 -6
117 190 -9
117 297 10
117 256 10
117 173 -5
117 208 -2
117 266 -2
117 200 7
117 233 -5
117 288 -6
117 204 2
117 246 6
117 232 10
117 134 -6
117 287 -7
117 158 10
117 183 -5
117 258 -5
117 150 10
117 259 3
117 160 5
117 241 -6
117 196 -3
117 156 10
117 225 7
117 151 2
117 120 -9
117 197 9
117 284 2
117 269 7
117 124 3
117 149 10
117 179 6
117 154 -6
117 155 2
117 193 1
117 271 4
117 172 8
117 240 9
117 214 7
117 131 -1
117 194 -6
117 178 2
118 202 10
118 267 6
118 237 3
118 215 -3
118 276 5
118 228 -8
118 142 4
118 284 3
118 217 -1
118 152 8
118 232 -10
118 289 -10
118 190 -2
118 191 9
118 251 -2
118 189 5
118 165 7
118 257 6
118 200 8
118 121 2
118 125 4
118 299 5
118 192 -2
118 286 1
118 208 5
118 263 0
118 264 6
118 206 2
118 213 -8
118 291 8
118 243 0
118 147 7
118 161 4
118 178 1
118 256 6
118 171 -10
118 151 8
118 159 8
118 187 -9
118 214 -6
118 158 9
118 292 -7
118 227 2
118 247 -2
118 259 -3
118 287 8
118 221 8
118 231 -4
118 163 5
118 249 3
118 157 -4
118 135 9
118 168 9
118 266 -2
118 209 2
118 290 9
118 258 -9
118 261 6
118 138 4
118 160 10
118 262 10
118 130 5
118 280 -10
118 186 7
118 265 6
118 123 4
118 233 -9
118 124 2
118 268 -1
118 295 -3
118 179 7
118 241 -5
118 294 10
118 254 -3
118 277 3
118 177 -10
118 270 3
118 269 7
118 216 -8
118 252 -7
118 149 5
118 297 10
118 272 6
118 197 6
118 271 1
118 223 7
118 133 -3
118 174 5
118 131 -1
118 296 -9
118 170 9
118 193 6
118 167 3
118 176 8
118 166 -9
118 156 2
118 143 -3
119 221 1
119 157 4
119 181 6
119 253 2
119 261 -7
119 171 8
119 201 9
119 155 10
119 293 -9
119 200 -5
119 164 -7
119 173 -3
119 243 4
119 175 0
119 266 10
119 134 -8
119 139 7
119 203 -8
119 126 -6
119 284 -3
119 174 -4
119 237 -5
119 189 -3
119 128 9
119 280 -9
119 152 7
119 262 2
119 130 -2
119 225 5
119 257 -1
119 198 9
119 159 6
119 219 -5
119 231 4
119 187 6
119 260 -9
119 177 9
119 300 -1
119 129 -8
119 236 4
119 199 10
119 228 8
119 238 -6
119 158 -4
119 220 0
119 272 9
119 217 -7
119 298 10
119 169 3
119 287 -6
119 230 -6
119 211 9
119 275 1
119 270 6
119 194 -2
119 242 -2
119 170 5
119 151 7
119 188 -9
119 289 0
119 122 -10
119 135 -3
119 227 7
119 240 0
119 215 -3
119 256 -9
119 254 -1
119 133 3
119 179 8
119 144 7
119 239 -2
119 226 -8
119 168 -2
119 265 4
119 141 1
119 138 10
119 233 1
119 146 9
119 162 10
119 166 -5
119 235 -9
119 182 -9
119 154 1
119 299 6
119 137 8
119 172 2
119 121 -5
119 255 4
119 247 -10
119 214 -6
119 142 -10
119 123 -9
119 125 3
119 288 -5
119 156 5
120 217 5
120 211 7
120 233 -4
120 127 5
120 263 9
120 278 5
120 164 -10
120 199 -3
120 298 9
120 185 5
120 261 8
120 237 -1
120 246 9
120 172 9
120 196 -4
120 150 8
120 186 8
120 151 8
120 254 -1
120 220 -5
120 238 7
120 228 -9
120 249 10
120 286 1
120 121 -7
120 222 9
120 193 -10
120 187 2
120 258 2
120 272 -4
120 122 -7
120 139 5
120 161 5
120 148 2
120 224 -3
120 276 0
120 158 3
120 171 8
120 281 -8
120 176 3
120 285 10
120 241 10
120 207 5
120 274 -3
120 156 -6
120 155 -4
120 181 8
120 198 10
120 131 -4
120 182 -7
120 240 1
120 160 -7
120 205 -2
120 269 1
120 277 -3
120 300 0
120 284 6
120 288 4
120 239 2
120 232 4
120 138 9
120 183 6
120 129 10
120 141 -5
120 280 -1
120 244 -3
120 173 8
120 256 9
120 184 -9
120 134 1
120 223 -7
120 152 3
120 128 8
120 192 -7
120 294 7
120 293 1
120 287 -7
120 149 10
120 144 -3
120 259 5
120 166 -6
120 231 3
120 291 -5
120 146 -3
120 136 7
120 147 -3
120 133 -2
120 126 6
120 197 -2
120 210 3
120 230 2
120 226 -10
120 247 8
121 151 8
121 123 5
121 216 -5
121 229 -8
121 241 -4
121 259 -1
121 283 -2
121 169 -10
121 137 -8
121 209 -6
121 260 -1
121 219 7
121 167 -2
121 279 -3
121 159 -3
121 187 2
121 212 9
121 247 -1
121 222 10
121 255 5
121 132 -7
121 277 1
121 186 7
121 145 -10
121 218 -2
121 297 -5
121 193 5
121 128 -6
121 226 10
121 291 7
121 129 10
121 194 5
121 215 2
121 178 5
121 232 -10
121 166 5
121 213 -6
121 292 -4
121 253 4
121 189 -10
121 162 4
121 164 -7
121 202 1
121 295 -9
121 173 -1
121 238 -7
121 251 -6
121 161 6
121 249 4
121 142 -10
121 180 5
121 149 -7
121 290 -10
121 258 -6
121 155 -6
121 298 9
121 160 2
121 233 9
121 224 8
121 130 -1
121 211 3
121 287 -3
121 131 2
121 263 -9
121 235 4
121 196 4
121 256 4
121 273 4
121 124 9
121 221 -4
121 264 3
121 127 2
121 272 5
121 248 6
121 225 -7
121 265 -3
121 138 -8
121 299 -3
121 269 -7
121 183 -4
121 152 0
122 234 5
122 199 -4
122 271 0
122 152 -1
122 147 6
122 208 -8
122 281 -7
122 236 1
122 127 -1
122 237 -5
122 229 -4
122 287 -10
122 242 7
122 131 1
122 197 7
122 201 0
122 212 2
122 157 2
122 291 9
122 154 1
122 269 2
122 243 10
122 148 -8
122 140 6
122 285 -8
122 126 -10
122 223 0
122 288 0
122 204 -4
122 165 3
122 250 -1
122 182 -6
122 232 4
122 202 2
122 156 9
122 273 -2
122 151 10
122 150 0
122 298 10
122 283 4
122 187 10
122 168 0
122 280 3
122 189 3
122 142 5
122 163 9
122 184 2
122 257 -3
122 209 6
122 170 -7
122 245 0
122 137 -9
122 125 -2
122 177 -4
122 124 0
122 130 4
122 155 3
122 265 -8
122 188 -4
122 270 3
122 171 6
122 289 -6
122 258 10
122 138 10
122 136 -7
122 278 7
122 194 -4
122 211 10
122 191 -6
122 292 -4
122 286 -5
122 254 8
122 256 -2
122 224 -6
122 146 5
122 228 -2
122 173 6
122 192 -10
122 296 -8
122 200 -9
122 239 6
122 294 0
122 297 -7
122 255 -7
122 153 -3
122 198 -9
122 183 2
122 277 0
122 180 -8
122 246 2
122 267 5
122 178 8
122 284 -1
122 181 1
122 195 -3
122 233 7
123 126 -6
123 254 5
123 297 9
123 234 -6
123 231 -6
123 177 -6
123 211 6
123 296 6
123 174 0
123 215 7
123 185 6
123 183 1
123 279 -3
123 129 -2
123 233 -2
123 130 -8
123 219 -8
123 146 -8
123 274 8
123 194 7
123 269 3
123 258 -9
123 265 -8
123 286 -5
123 290 -1
123 150 -6
123 188 10
123 198 8
123 232 7
123 192 8
123 253 -6
123 152 -10
123 222 6
123 242 6
123 299 -4
123 127 8
123 200 -9
123 235 -8
123 167 -4
123 264 3
123 271 -10
123 179 -6
123 157 8
123 298 -9
123 171 2
123 139 -10
123 212 10
123 266 -10
123 238 -2
123 218 -6
123 136 -8
123 178 -3
123 272 2
123 205 -2
123 259 4
123 186 0
123 214 -1
123 213 10
123 132 -8
123 175 9
123 149 10
123 165 -10
123 256 9
123 206 10
123 270 -7
123 216 9
123 202 8
123 147 0
123 245 -8
123 217 8
123 229 8
123 195 7
123 247 4
123 287 1
123 284 -10
123 288 -3
123 260 1
123 224 -5
123 294 -3
123 281 -7
123 262 8
123 137 4
123 170 -7
123 255 -2
123 128 2
123 142 4
123 292 10
123 125 1
123 187 4
123 275 10
123 141 6
123 240 10
123 221 -2
123 197 1
123 164 -5
123 190 -4
123 244 -1
123 196 -3
123 276 7
123 124 -4
124 158 3
124 190 10
124 220 9
124 271 -4
124 214 -3
124 219 -2
124 151 7
124 134 1
124 200 -2
124 178 1
124 197 -9
124 281 -3
124 147 -8
124 248 -3
124 213 -6
124 137 -6
124 232 7
124 258 10
124 211 9
124 290 9
124 159 -9
124 251 9
124 229 -5
124 273 8
124 218 -5
124 143 4
124 210 4
124 297 -7
124 224 -9
124 264 4
124 198 -7
124 199 8
124 256 -7
124 154 -5
124 149 1
124 132 -9
124 189 -4
124 294 4
124 282 -4
124 164 -3
124 186 0
124 253 -9
124 274 -9
124 263 -5
124 225 8
124 157 10
124 280 -5
124 284 -5
124 236 5
124 196 -4
124 222 -5
124 138 3
124 250 0
124 287 -1
124 266 -4
124 295 6
124 131 -8
124 230 -8
124 257 5
124 217 9
124 162 -2
124 194 0
124 228 -8
124 135 -5
124 269 -4
124 212 -10
124 209 0
124 296 1
124 166 -6
124 277 7
124 173 5
124 300 -7
124 267 -2
124 177 -4
124 176 -10
124 285 7
124 156 0
124 293 -2
124 174 -2
124 136 0
124 244 -6
124 245 -3
124 254 2
124 126 0
124 175 0
124 241 5
124 133 -3
125 268 5
125 294 5
125 250 10
125 195 -4
125 156 0
125 137 -3
125 190 -7
125 211 -3
125 269 -1
125 266 2
125 135 3
125 280 -10
125 126 -3
125 220 -1
125 293 10
125 134 2
125 138 8
125 229 0
125 249 -3
125 239 2
125 204 4
125 189 -6
125 272 -1
125 193 1
125 235 1
125 251 1
125 152 2
125 285 8
125 141 7
125 148 -1
125 129 -5
125 175 -8
125 155 -7
125 283 0
125 287 1
125 292 -5
125 284 1
125 240 1
125 158 -2
125 170 6
125 203 -5
125 222 9
125 243 8
125 300 6
125 270 1
125 153 0
125 245 -5
125 234 -10
125 224 -8
125 159 9
125 151 7
125 176 -4
125 166 2
125 232 4
125 278 -4
125 201 0
125 127 3
125 218 10
125 298 9
125 264 -9
125 172 1
125 157 -7
125 275 -9
125 276 -8
125 255 -7
125 160 -2
125 263 -5
125 178 -9
125 169 -9
125 168 9
125 209 -7
125 208 2
125 213 -6
125 180 -1
125 205 8
125 267 -4
125 277 9
125 145 -7
125 236 -7
126 213 -3
126 276 -6
126 180 -8
126 257 -2
126 199 -1
126 188 7
126 162 -10
126 239 -2
126 217 -1
126 194 1
126 234 -5
126 223 8
126 195 -4
126 138 0
126 296 -9
126 254 -1
126 229 6
126 284 10
126 205 -1
126 149 2
126 214 9
126 220 2
126 232 -1
126 237 6
126 273 7
126 203 -3
126 131 5
126 206 1
126 264 -7
126 294 6
126 245 -7
126 295 -5
126 247 -3
126 286 2
126 137 7
126 266 -6
126 175 -2
126 177 -1
126 143 -5
126 197 -4
126 193 0
126 161 -9
126 287 -1
126 145 -4
126 169 3
126 249 9
126 167 9
126 216 -3
126 174 -4
126 261 4
126 172 -8
126 136 6
126 128 1
126 250 9
126 268 -7
126 176 -3
126 165 -4
126 219 -2
126 154 -6
126 215 10
126 139 -5
126 204 7
126 238 9
126 159 9
126 163 4
126 222 -1
126 225 7
126 281 6
126 267 -1
126 144 -10
126 282 -3
126 189 -2
126 226 1
126 243 5
126 297 4
126 272 -4
126 168 1
126 256 6
126 231 -6
126 258 -2
127 240 -8
127 185 -6
127 271 2
127 234 -6
127 132 -4
127 156 4
127 295 5
127 149 -4
127 255 -10
127 205 -9
127 210 -2
127 269 9
127 140 8
127 162 0
127 217 5
127 213 0
127 204 -1
127 248 7
127 190 9
127 229 5
127 270 -7
127 209 6
127 187 2
127 180 -1
127 237 -5
127 283 3
127 170 10
127 166 10
127 196 0
127 265 0
127 158 1
127 253 -9
127 260 4
127 174 6
127 157 9
127 178 0
127 139 4
127 129 6
127 259 2
127 275 -8
127 173 5
127 159 5
127 244 0
127 235 -10
127 249 8
127 194 -7
127 221 -6
127 160 6
127 128 -1
127 292 -3
127 228 7
127 192 8
127 231 -1
127 200 -8
127 289 0
127 176 2
127 164 -3
127 268 9
127 245 8
127 133 0
127 165 -2
127 286 2
127 225 -1
127 146 1
127 267 10
127 161 4
127 222 5
127 134 6
127 288 1
127 171 -1
127 211 -4
127 135 8
127 224 -2
127 142 -1
127 151 0
127 258 6
127 153 -3
127 252 -6
127 264 9
127 181 3
127 163 10
127 299 6
127 281 -1
127 197 7
128 190 -4
128 256 -7
128 295 10
128 232 0
128 235 -6
128 221 5
128 240 -4
128 298 -8
128 204 -9
128 285 -2
128 130 -6
128 129 4
128 297 -1
128 168 2
128 139 -5
128 205 -2
128 261 1
128 188 4
128 206 5
128 184 7
128 284 8
128 169 5
128 170 -7
128 286 -4
128 166 -8
128 292 -3
128 193 -2
128 227 5
128 262 8
128 289 -4
128 216 -8
128 228 -6
128 211 9
128 254 10
128 242 -2
128 299 2
128 200 7
128 231 9
128 183 -7
128 272 -9
128 293 0
128 194 3
128 197 -7
128 258 3
128 268 0
128 134 -8
128 236 7
128 148 -5
128 276 -10
128 280 -5
128 141 -4
128 241 3
128 219 -9
128 266 2
128 264 0
128 247 -4
128 187 4
128 278 0
128 213 -5
128 250 -2
128 171 10
128 220 7
128 173 5
128 237 0
128 131 10
128 154 6
128 283 7
128 290 6
128 226 10
128 229 0
128 265 10
128 215 -8
128 260 -1
128 203 7
128 212 -7
128 178 -1
128 180 -9
128 251 -5
129 165 6
129 260 4
129 296 5
129 273 9
129 214 10
129 147 3
129 167 6
129 224 9
129 190 -10
129 134 2
129 246 8
129 291 8
129 203 -7
129 255 -7
129 176 -6
129 136 3
129 160 0
129 295 0
129 292 -5
129 294 9
129 133 4
129 193 1
129 238 6
129 156 9
129 283 3
129 206 -1
129 164 3
129 270 0
129 300 8
129 220 -3
129 212 1
129 241 -6
129 263 -6
129 232 -1
129 275 -8
129 236 1
129 215 1
129 282 4
129 146 7
129 201 3
129 145 4
129 228 -8
129 152 0
129 169 -5
129 186 -9
129 159 -9
129 137 -1
129 229 -10
129 179 5
129 274 9
129 256 -8
129 208 0
129 235 6
129 132 -6
129 222 8
129 288 0
129 199 4
129 249 9
129 262 2
129 172 1
129 143 -5
129 251 -2
129 158 0
129 298 0
129 139 8
129 247 4
129 280 -6
129 148 -7
129 188 -5
129 248 -2
129 149 -10
129 234 -2
129 204 -3
129 130 3
129 131 7
129 230 6
129 217 6
129 157 8
129 261 -2
129 154 -4
129 219 -8
129 151 7
129 257 -1
129 289 1
129 138 -2
129 267 -2
129 278 1
129 182 3
129 144 5
129 189 -4
129 168 4
129 279 -10
129 150 -10
130 210 9
130 245 3
130 201 -8
130 242 -5
130 175 3
130 159 -6
130 199 9
130 235 8
130 255 9
130 232 1
130 263 -3
130 237 7
130 212 -3
130 226 -2
130 295 2
130 299 -5
130 167 3
130 155 -6
130 140 0
130 256 -6
130 236 1
130 196 6
130 277 -7
130 182 8
130 243 -3
130 146 1
130 282 -9
130 145 10
130 218 -9
130 225 0
130 191 3
130 205 8
130 203 6
130 132 -9
130 216 6
130 241 -6
130 234 6
130 224 -8
130 179 -6
130 184 10
130 222 -5
130 286 -2
130 152 -6
130 292 7
130 211 -9
130 192 8
130 136 -6
130 158 1
130 204 -7
130 269 10
130 187 7
130 228 7
130 284 -5
130 190 6
130 267 3
130 170 1
130 300 -5
130 293 -3
130 186 2
130 258 -1
130 150 -9
130 271 6
130 149 2
130 272 9
130 264 -5
130 294 -10
130 139 -10
130 281 -7
130 135 3
130 138 -8
131 235 1
131 133 2
131 148 -7
131 283 -8
131 156 3
131 280 10
131 136 0
131 241 -6
131 292 10
131 285 -2
131 268 -7
131 168 -3
131 151 4
131 215 4
131 213 8
131 200 8
131 278 6
131 219 -7
131 245 6
131 233 -7
131 277 7
131 153 -6
131 147 8
131 251 2
131 236 7
131 286 -7
131 149 -9
131 179 0
131 240 2
131 180 4
131 289 -4
131 267 10
131 183 -10
131 186 -9
131 206 0
131 217 5
131 152 -4
131 260 0
131 249 3
131 177 6
131 220 -6
131 247 5
131 146 -2
131 243 5
131 173 0
131 208 4
131 234 -5
131 229 5
131 272 -5
131 248 -6
131 259 -3
131 279 -8
131 204 8
131 264 -9
131 252 2
131 134 5
131 169 8
131 253 -4
131 199 3
131 232 -4
131 174 9
131 192 -4
131 138 6
131 187 3
131 223 0
131 295 6
131 227 -3
131 237 -1
131 250 2
131 185 -1
131 135 -9
131 298 10
131 238 2
131 290 7
131 181 -8
131 154 -10
131 221 -2
131 255 2
131 262 3
131 155 7
131 282 7
131 244 8
131 287 0
131 164 -1
131 266 -7
131 142 -4
131 288 1
131 165 -1
132 220 9
132 140 0
132 138 -8
132 262 -3
132 257 -8
132 158 -1
132 260 7
132 207 7
132 289 4
132 281 -9
132 136 -9
132 295 9
132 288 7
132 294 -2
132 152 -9
132 134 -8
132 141 -1
132 205 -4
132 232 -1
132 148 8
132 165 9
132 203 -9
132 224 3
132 287 6
132 243 3
132 162 -3
132 240 5
132 156 7
132 280 2
132 231 10
132 279 10
132 208 8
132 144 9
132 172 1
132 163 9
132 222 8
132 253 6
132 237 6
132 169 3
132 254 2
132 182 -8
132 150 -2
132 244 6
132 160 -10
132 259 -5
132 174 1
132 170 -6
132 149 -6
132 242 4
132 185 -2
132 201 2
132 204 -8
132 261 7
132 256 7
132 213 4
132 267 5
132 296 8
132 265 7
132 218 1
132 277 7
132 166 6
132 154 -4
132 192 -3
132 196 -10
132 278 7
132 229 5
132 133 -3
132 198 0
132 272 -3
132 184 -8
132 221 3
132 264 3
132 194 -6
132 274 -5
132 143 4
132 178 -5
132 151 9
132 219 -2
132 269 -6
132 135 6
132 179 -2
132 247 -10
132 252 3
132 202 7
132 147 4
133 238 -9
133 203 4
133 189 -2
133 276 -1
133 187 -4
133 140 1
133 275 10
133 158 -1
133 300 -7
133 164 2
133 239 7
133 143 2
133 171 -4
133 259 -4
133 186 4
133 156 -7
133 217 -5
133 286 2
133 160 8
133 174 -9
133 167 7
133 181 -4
133 195 6
133 248 -4
133 162 -10
133 159 -6
133 228 1
133 290 -6
133 268 5
133 214 -3
133 244 7
133 224 -1
133 298 2
133 134 -8
133 144 -4
133 139 7
133 272 2
133 170 7
133 150 4
133 264 0
133 245 -9
133 285 3
133 201 9
133 262 -8
133 235 -5
133 161 7
133 233 -8
133 191 5
133 281 1
133 242 -5
133 177 2
133 165 8
133 198 2
133 145 8
133 296 6
133 221 -5
133 188 -3
133 255 -7
133 294 -5
133 153 -6
133 237 9
133 230 7
133 283 -9
133 292 -5
133 193 10
133 142 8
133 249 10
133 172 -5
133 207 -1
133 284 -1
133 241 7
133 232 6
133 169 6
133 137 1
133 222 7
133 282 -7
133 196 -9
133 183 10
133 251 9
133 267 7
133 163 -1
134 296 -5
134 211 -6
134 170 -6
134 284 3
134 169 -7
134 297 0
134 286 9
134 204 5
134 299 10
134 291 3
134 239 -9
134 150 8
134 155 -5
134 137 -1
134 174 0
134 292 9
134 168 -3
134 167 -8
134 206 8
134 280 4
134 258 0
134 165 4
134 266 9
134 135 -8
134 265 6
134 230 10
134 205 -3
134 179 -8
134 138 2
134 237 10
134 185 -7
134 142 0
134 276 9
134 249 2
134 232 -7
134 216 -1
134 250 7
134 231 2
134 151 -2
134 269 -9
134 248 1
134 293 -10
134 262 -2
134 228 -5
134 288 5
134 197 -7
134 156 5
134 282 -5
134 260 7
134 219 -10
134 236 -3
134 166 8
134 198 -4
134 171 -2
134 241 -6
134 238 6
134 254 -3
134 139 3
134 162 6
134 172 -2
134 189 -5
134 154 4
134 160 2
134 229 7
134 144 1
134 224 -5
134 212 -7
134 225 -4
134 184 -6
134 164 3
134 270 -9
134 209 -2
134 272 -6
134 247 -6
134 221 -10
134 263 0
134 210 8
134 153 -6
134 187 7
134 287 -9
134 251 7
134 196 4
134 279 7
134 215 10
134 190 -2
134 277 -9
135 277 0
135 284 -1
135 297 -4
135 261 0
135 281 3
135 300 -1
135 285 -7
135 180 -4
135 224 -5
135 182 2
135 274 9
135 181 6
135 171 6
135 186 -8
135 155 7
135 206 5
135 202 -4
135 232 7
135 184 -7
135 248 4
135 219 -2
135 149 5
135 141 2
135 270 -6
135 226 -10
135 201 0
135 173 -2
135 162 6
135 213 9
135 260 -2
135 221 1
135 278 -6
135 142 9
135 241 10
135 237 -8
135 227 5
135 159 2
135 148 3
135 208 -3
135 196 -10
135 197 10
135 199 -10
135 265 3
135 217 0
135 156 10
135 214 -6
135 153 -1
135 295 9
135 188 1
135 289 8
135 229 9
135 243 9
135 280 -8
135 245 -8
135 169 6
135 168 1
135 286 4
135 256 0
135 246 -1
135 234 4
135 225 -1
135 247 2
135 240 2
135 176 4
135 193 9
135 140 -4
135 258 4
135 178 3
135 255 1
135 253 6
135 210 8
135 172 -10
135 279 3
135 150 -9
135 290 6
136 268 9
136 170 8
136 176 -2
136 166 -2
136 291 10
136 195 6
136 229 7
136 242 -9
136 200 -9
136 144 -10
136 274 2
136 178 5
136 146 2
136 246 6
136 275 5
136 160 -6
136 140 -7
136 186 2
136 156 -7
136 283 8
136 214 -2
136 245 -8
136 139 2
136 299 2
136 213 -1
136 220 -8
136 207 6
136 145 -2
136 254 9
136 224 -1
136 259 3
136 217 10
136 286 -1
136 251 -7
136 287 -6
136 212 -10
136 185 6
136 288 4
136 239 -4
136 236 5
136 262 1
136 157 6
136 154 -4
136 182 8
136 250 3
136 284 -10
136 278 -7
136 296 9
136 226 3
136 252 -8
136 222 4
136 266 1
136 276 3
136 243 -1
136 210 -2
136 227 -9
136 255 6
136 260 -9
136 281 2
136 177 1
136 290 -10
136 175 9
136 258 -5
136 199 10
136 152 -10
136 233 9
136 202 -4
136 193 9
136 244 -4
136 181 -4
136 256 1
136 190 7
136 158 -10
136 196 4
136 298 -4
136 247 2
136 163 -6
136 153 -3
136 270 -9
136 279 -9
137 139 -4
137 153 3
137 249 9
137 224 -2
137 250 0
137 252 7
137 143 -3
137 219 6
137 162 8
137 204 -8
137 212 -2
137 200 -6
137 193 -4
137 197 -10
137 297 -8
137 242 4
137 174 -7
137 229 -8
137 195 5
137 141 9
137 179 -10
137 169 -5
137 296 3
137 201 -2
137 160 7
137 186 -5
137 149 2
137 259 3
137 238 10
137 260 7
137 291 3
137 267 6
137 228 -4
137 208 -6
137 188 5
137 241 4
137 225 -2
137 235 -2
137 274 3
137 166 8
137 283 5
137 138 -4
137 247 -7
137 210 5
137 157 -8
137 234 9
137 276 -4
137 287 -5
137 221 -2
137 280 -1
137 211 10
137 253 -4
137 164 9
137 290 -7
137 299 8
137 176 6
137 192 -6
137 145 -2
137 178 8
137 207 8
137 150 -9
137 298 6
137 205 -4
137 165 -6
137 146 5
137 170 -9
137 190 -10
137 256 5
137 216 10
137 156 -5
137 206 4
137 245 1
137 163 -4
137 154 4
137 255 0
137 270 9
137 266 -1
137 268 -10
137 187 -4
137 232 3
137 284 1
137 262 1
137 220 1
137 239 5
137 261 8
137 246 2
138 191 0
138 219 6
138 252 -2
138 259 -1
138 266 -6
138 287 4
138 229 -9
138 271 10
138 256 -10
138 231 5
138 265 9
138 177 -9
138 298 1
138 245 -8
138 190 7
138 224 5
138 251 -6
138 222 -4
138 165 7
138 149 -7
138 163 1
138 203 -7
138 202 -6
138 269 -5
138 257 -3
138 175 7
138 247 3
138 211 5
138 262 -9
138 142 -3
138 141 -9
138 170 2
138 162 3
138 289 5
138 294 2
138 217 4
138 276 -8
138 261 4
138 230 2
138 225 8
138 216 1
138 258 -1
138 250 5
138 282 6
138 197 8
138 253 8
138 274 10
138 212 3
138 173 1
138 297 -2
138 194 8
138 241 -5
138 198 7
138 220 5
138 291 7
138 147 5
138 196 4
138 195 -10
138 169 2
138 184 -1
138 288 3
138 205 -2
138 236 4
138 151 9
138 223 -10
